"paralog_pair","GI_score_RPE1","GI_score_HAP1","fdr_RPE1","fdr_HAP1","p_val_RPE1","p_val_HAP1"
"PPARGC1A_PPRC1",-0.0264885714918968,0.306914940343274,0.967472707701067,0.367023855043011,0.950499502302802,0.217853340858863
"PPFIA1_PPFIA3",0.194931620655105,-0.19985970719297,0.424080889128232,0.0884808600519634,0.282720592752155,0.029364262034789
"PPIB_PPIC",-0.076995202909703,-0.336213693740598,0.761590141671664,0.0190125753556831,0.66138091250434,0.00344672418728758
"PPM1E_PPM1F",0.200329997546246,0.30861165207164,0.409881664857057,0.0659432803946613,0.269059747837454,0.019378069238782
"PPP1CA_PPP1CC",-0.185812144395558,-0.244108843093157,0.434520799852748,0.176678914751981,0.293492119198786,0.0749763801275492
"PPP1R3B_PPP1R3C",0.0805749031099442,-0.0136784578376306,0.736939244406137,0.933043174229962,0.621657812898159,0.891394455612226
"PPP1R3D_PPP1R3E",-0.524602501765328,-0.49200149847143,0.0405610526665439,0.0455138485303486,0.0109055494243165,0.0109126771330076
"PPP1R14A_PPP1R14B",-0.902443718635069,-0.0579814363384567,0.00546707855161759,0.773004374121709,0.000711359636102288,0.653211298599924
"PPP1R16A_PPP1R16B",0.286834510054393,0.176784420581462,0.320265574965233,0.209669591384717,0.189630932545204,0.0962518299631594
"PPP2CA_PPP2CB",-0.0303152289066464,0.06782780704699,0.934610149094694,0.820336440040073,0.899084032316241,0.717212081069532
"PPP2R5C_PPP2R5D",-0.293449192022422,-0.355418164433708,0.29806992250675,0.00513867889848595,0.170387923538215,0.000495837437573205
"PPP3CA_PPP3CB",0.14552995192011,-0.0382703482774088,0.645087683603525,0.820336440040073,0.498905533079334,0.718106131497201
"PPP6R2_PPP6R3",0.796102910213142,0.0345953266253581,0.000532556633593564,0.848832171875694,1.47080819389492e-05,0.756999451526569
"PREX1_PREX2",0.69827873146445,0.275140542670759,0.0030073522476051,0.0168549879115919,0.000303373253047883,0.00285844824231676
"PRKAR1A_PRKAR1B",-0.0179298511089167,0.0766301972392526,0.958922673594818,0.532379315673731,0.937893667594931,0.386831169429597
"PRKAR2A_PRKAR2B",1.44997134756643,0.704396270971842,0.151853640594444,0.0311502203908051,0.0670238456555011,0.00681015911750166
"PRKCA_PRKCB",-0.479863151546852,-0.149685922910283,0.0155849800674396,0.354878447856068,0.00282534726368788,0.208744629647078
"PRKCD_PRKCQ",0.0848153547429383,-0.154564349775809,0.679480765957958,0.114230926514208,0.547359505910578,0.0410830525182676
"PRKCE_PRKCH",0.593548005023897,0.0970976895627255,0.00635255734973345,0.464666120736355,0.000902411243508821,0.315212105294837
"PRKCI_PRKCZ",-0.0899124126960749,0.0425111980180672,0.782121290850003,0.742794496253279,0.684927855583556,0.615737542946797
"PRPF40A_PRPF40B",0.586261954874995,0.226311395681523,0.0834538524655433,0.374756988950576,0.0287302400301332,0.224635037236456
"PRPSAP1_PRPSAP2",0.118557023179528,-0.199633447901694,0.691042085245236,0.22164905326523,0.559703677230791,0.105284460383753
"PRRX1_PRRX2",-0.541099977190879,0.471955057617905,0.41969242423333,0.16686149284479,0.278567778657795,0.0695256220186625
"PSEN1_PSEN2",-0.541326931651231,-0.130285799868191,0.0155937817466805,0.474162669538377,0.00285949632981497,0.325120309961255
"PSMA7_PSMA8",0.338625606556506,-0.113611034341983,0.0953711779395191,0.532146231332858,0.0341761250410929,0.38588381687295
"PTBP1_PTBP2",0.170578690540713,-0.652462958429985,0.26225170066277,0.000500710862349893,0.141861300066118,1.90328690366918e-05
"PTBP1_PTBP3",-0.178097103672978,-0.122025396618492,0.050825430265242,0.257156945661616,0.0153070740272513,0.133089998193293
"PTBP2_PTBP3",-0.275049356684246,-0.100042484874063,0.0264548668407941,0.282004351676745,0.00608198709551203,0.152958500690164
"PTCH1_PTCH2",-0.518303425304734,0.214022602297383,0.0617371828267736,0.22164905326523,0.0194056934323923,0.105677481745828
"PTGS1_PTGS2",0.423691191599921,-0.23618964589419,0.0457742371252915,0.0743016859643397,0.0131165942639724,0.0232464339128197
"PTK2_PTK2B",0.823916442171859,0.481095522607867,0.0236093696384535,0.0296321218119338,0.00510846009720923,0.00619501961857679
"PTPN1_PTPN2",-0.401591805888518,0.0497421563463536,0.0247677320243369,0.760013234796846,0.00539531004623712,0.638900014631852
"PTPRG_PTPRZ1",-0.0726490978872767,0.0238868810453384,0.712487048673821,0.849534718980819,0.588530968568288,0.758868001896609
"PUM1_PUM2",0.248848744998211,-0.255376599836079,0.310238962432104,0.187232678936754,0.180972728085394,0.0818458640381426
"PWWP2A_PWWP2B",0.890977891271311,-0.136655361177416,0.000532556633593564,0.274488235772892,1.47932398220434e-05,0.145671388282982
"PXN_TGFB1I1",-0.135904989679003,0.204808031846576,0.748917967250621,0.133420236975263,0.64023358892576,0.0505202359306915
"QPCT_QPCTL",0.0935131236364513,-0.117438471910574,0.736274381512473,0.228020887862459,0.618944107265602,0.109676713606358
"QSOX1_QSOX2",0.585790704793621,0.0355072949800325,0.129403739984706,0.914871677602295,0.054447686658621,0.865383004983457
"R3HCC1_R3HCC1L",-0.117154636588413,0.268410005335707,0.497422698106568,0.0881491419090171,0.353431917075719,0.029015101156559
"RAB1A_RAB1B",-0.941402366856129,-1.21022090689355,0.00186707836381997,8.0220009331687e-08,0.000130106453071223,1.17280715397203e-10
"RAB4A_RAB4B",-0.0847001092957658,0.142724430612629,0.841136522536564,0.401516579411153,0.768582348808994,0.253002406032466
"RAB9A_RAB9B",0.87950547434691,0.522962284124363,0.0454822188296408,0.00359466899899448,0.0128610591305611,0.000319666400556335
"RAB11A_RAB11B",0.635053978757091,-0.549161361939295,0.00347704130136766,0.016703363853439,0.000381254528658734,0.00275947385298042
"RAB22A_RAB31",0.271686704477164,-0.0602992783900903,0.118421161518891,0.527806198977741,0.0476813531535822,0.378878426459168
"RAB26_RAB37",-0.746370740336317,-0.231361929670156,0.000110167601805487,0.0283505580147225,1.6106374532966e-06,0.00576981177621719
"RAB33A_RAB33B",0.320272028573093,-0.0410683140969709,0.189776030894343,0.687846929492219,0.0932233134217827,0.548691024294667
"RAB34_RAB36",0.965411314751533,0.119568715449784,0.00546707855161759,0.369646348304469,0.000681916074044717,0.220490804251788
"RAB39A_RAB39B",0.254936436839116,-0.214379391700796,0.402877052498996,0.0828452610931583,0.256804670891173,0.0264323187738546
"RABEP1_RABEP2",0.416192001763533,0.654771807335245,0.0527348113698929,0.00203475176068879,0.0160363169078037,0.000139814813965458
"RABGAP1_RABGAP1L",0.869190162093386,0.6638462998619,0.00273218887112302,0.000656335219722945,0.000226108467515856,3.04822120389872e-05
"RAC1_RAC2",0.66048258516977,0.634306593526558,0.0893120310476544,0.015688656149638,0.0317292741879825,0.00251264152522619
"RAD9A_RAD9B",0.47508262775231,0.414886793420914,0.0571335459692111,0.0282492649012995,0.0175969940622557,0.00567549650458577
"RAD23A_RAD23B",-0.232277314659963,0.141186743757535,0.266961492250533,0.137082665223826,0.147531350980558,0.0523078590985651
"RALGAPA1_RALGAPA2",0.322029918528234,0.00378918421862624,0.0454822188296408,0.965142472590376,0.0128999275627929,0.944035192727401
"RALGPS1_RALGPS2",0.109029996392749,-0.00788403865353937,0.674414015102865,0.976371511176876,0.536376058795261,0.957814742689596
"RANBP10_RANBP9",0.239207763651109,0.00230130889516241,0.612764434736485,0.988408194711383,0.464948452672859,0.985518112270706
"RARA_RARG",0.479791894362474,-0.1030656756706,0.162586487703466,0.681100824632015,0.0743999570923753,0.538246685689994
"RASA2_RASA3",0.406132999135541,0.0600070659049721,0.0997393005615442,0.687846929492219,0.0361627873381037,0.550076418760591
"RASSF7_RASSF8",-0.0713940767035034,-0.432455511578284,0.714993483252586,0.00675515433618172,0.595119132756202,0.000720944834124657
"RBBP4_RBBP7",0.308322042803018,0.833447304184094,0.3770001487093,0.0598635868533318,0.236437564549351,0.0170663734450288
"RBL1_RBL2",-0.71111523709849,-0.131290109462535,0.00294875006754276,0.0370990684720736,0.000284528515289213,0.00835271424663645
"RBM12_RBM12B",0.253005301983077,-0.0125785049223685,0.409881664857057,0.965142472590376,0.268484012362275,0.94538809449642
"RBM15_RBM15B",-0.165748455963383,-0.280952022759611,0.713324021343366,0.29682634058534,0.591308070324106,0.165337479185694
"RBM23_RBM39",0.508416716247973,0.248436967109688,0.0726470220700609,0.398833046264659,0.0240032558301663,0.24882111397304
"RBM26_RBM27",-0.853780491672885,0.0243938192403517,0.00460422878549119,0.896077078007624,0.000538506290700724,0.839744747080244
"RBMS1_RBMS3",0.360703421922552,0.0615961513218018,0.0636272336927506,0.707918178341659,0.0202788551827773,0.574407293829855
"RC3H1_RC3H2",-0.0457661552722982,-0.406407412209019,0.840487858801559,0.00781330345193981,0.766760853643528,0.000948105535834802
"REEP5_REEP6",-0.64275974488596,-0.139688063391966,0.00012741690243336,0.219978264245516,2.23538425321684e-06,0.10291380783416
"RFX5_RFX7",-0.707538762164228,-0.125284877114379,0.000448918811811014,0.248378903300104,1.04087874168755e-05,0.127457595114527
"RGMA_RGMB",0.588568366876473,-0.192526515181726,0.027750094361001,0.165885523629861,0.0066941017098906,0.0688764454837435
"RHBDF1_RHBDF2",0.828625252935121,0.161424553589125,0.00185380201670824,0.505703309736732,0.000114898452934331,0.353400850956371
"RHOBTB1_RHOBTB2",0.166376155003827,-0.058553972096959,0.378413507174785,0.707918178341659,0.237891532288242,0.570980764474965
"RHOT1_RHOT2",-0.151652947463513,-0.597893932410604,0.504031170544599,0.00758820270048382,0.360338073678815,0.000909696814970283
"RHOU_RHOV",-0.447328404994326,-0.22896466458036,0.084677735448252,0.0317974313187501,0.0299590818398786,0.0070196083759229
"RHPN1_RHPN2",0.586842859363694,0.290891872791958,0.339237646434736,0.28504791626569,0.204963273146285,0.155442796443132
"RIC8A_RIC8B",-0.44209406859216,-0.15055470549968,0.0750387837005103,0.136764698386603,0.0250129279001701,0.0519865812580655
"RNF13_RNF167",-0.0844905245190557,-0.19798468421215,0.697792462434885,0.10481609978473,0.567468743324752,0.0373440557237465
"RNF43_ZNRF3",-0.445489380034187,-0.271629128277902,0.0287604824235909,0.0571480582299002,0.00706397813912759,0.0153731618630141
"RNF115_RNF126",0.75177723720179,0.181560133314276,0.00302943960875238,0.29514180106254,0.000310030369316764,0.163536173395764
"RNFT1_RNFT2",-0.111853240455504,-0.238606909619123,0.431062847106403,0.154951509559966,0.288487184064371,0.0632039052152492
"ROCK1_ROCK2",-1.67054002323689,-0.527712615116987,1.81790614072726e-08,0.000164411142282969,2.65775751568313e-11,4.80734334160728e-06
"ROR1_ROR2",0.113143987811072,-0.196171512555812,0.668119761938583,0.0965938123935454,0.524532620118449,0.0329516773506611
"ZNF608_ZNF609",-0.0196484724379298,0.0381696943337776,0.913568473497652,0.851974736312166,0.857472163721481,0.763538762221283
"RPS6KA4_RPS6KA5",0.314667057970964,-0.186595757141183,0.0455950369116555,0.124155783334183,0.0129985850844632,0.0457746456163938
"RPS6KC1_SNX15",0.507609080746437,0.0592719608542986,0.128923332906685,0.786297908608883,0.0537180553777853,0.671342074016941
"RPS27_RPS27L",-0.640618218077389,0.13428294004762,0.0831890801704726,0.618653969042621,0.0284594221635827,0.472130660585158
"RRAS_RRAS2",0.964897025382669,-0.235435771869434,0.0470184984093566,0.157844424250328,0.0136793584553537,0.0646146765937014
"RYBP_YAF2",-0.0167656081935902,-0.355303943462794,0.94065812115018,0.00678821236597873,0.907652573039647,0.000780047006402124
"SAMD1_SAMD13",-0.706979228865097,-0.268634087753838,0.000146758132173093,0.069471324520903,2.78926274597984e-06,0.0212273491591648
"SAMD4A_SAMD4B",-0.259882361159569,-0.312254005087422,0.452900575070631,0.0132138581320179,0.311203611525141,0.0018576864024428
"SAMD10_SAMD12",-0.127432089732689,0.536354348556224,0.748917967250621,0.056347869316776,0.636344570848265,0.0149931465141129
"SAP30_SAP30L",0.408191127925056,0.16452014292451,0.0134418799350695,0.242498317353243,0.00229926893626188,0.121958218084087
"SAR1A_SAR1B",-0.726942753396424,-1.21630143924181,0.00635255734973345,3.95586032354958e-05,0.000891719189855809,5.78342152565727e-07
"SCAF4_SCAF8",-0.383080798902039,-0.408930593618023,0.159096507664056,0.000542806851334552,0.0714073506620836,2.14265862368902e-05
"SCD_SCD5",-0.775669369783607,-0.101911348531347,0.0143983255393323,0.538968179176279,0.00250497184090722,0.396596756980744
"SEC11A_SEC11C",0.30537150462833,-0.22247509390736,0.203018412491406,0.468120296493117,0.101212395701125,0.318924061645895
"SEC23A_SEC23B",-1.40356173993021,-1.00166279445171,0.00056572943233816,3.95586032354958e-05,1.75831507076031e-05,5.52294725838538e-07
"SEC24A_SEC24B",-0.171980618213009,-0.592874991523209,0.285625948309553,0.0311502203908051,0.161604154964616,0.0068311886821941
"SEC24C_SEC24D",-0.743433372547941,-0.240129490073305,0.00151114586423084,0.0300441656716708,8.17432704335398e-05,0.00640398546361589
"SEC31A_SEC31B",-0.266378340049419,-0.316516902745165,0.305730275942503,0.0110281386496445,0.177895686878825,0.00149943990411834
"SEC61A1_SEC61A2",-0.143683334343722,-0.14101666479599,0.438251675669684,0.296894560533087,0.297934253196496,0.165809535268479
"SENP3_SENP5",0.125326156282739,0.194156873286003,0.748917967250621,0.354878447856068,0.638157365090343,0.209939626622385
"SERINC2_SERINC3",-0.618592561251364,-0.491502351627729,0.00144431666356431,0.00198802610460598,7.39050924338461e-05,0.000133697662005665
"SERP1_SERP2",0.986099272370208,-0.0510639596854642,0.0193599141018777,0.810102703702254,0.00391705355160482,0.698772799977091
"SESN1_SESN2",-0.0713404690233727,-0.316989098165522,0.771501942200475,0.0151955482110761,0.671116455569127,0.00231043423092385
"SETD1A_SETD1B",-0.446207088571025,0.0694239793179028,0.0171316955460125,0.820336440040073,0.00329944731376373,0.718394046175444
"SFXN1_SFXN3",-0.212296797628756,-0.130935354454056,0.240772280781811,0.215017973073758,0.126018240526153,0.0996501424917856
"SFXN4_SFXN5",-0.644290128106097,-0.290494930141703,0.00132308247881353,0.0526484987932612,6.39461758398024e-05,0.0135469821456345
"SGMS1_SGMS2",-0.115334147953004,-0.020222716002043,0.709455890376136,0.856474326555183,0.582915512268112,0.77131703366722
"SGSM1_SGSM2",-0.122956204767614,-0.037387249989038,0.647339814232011,0.738885853674811,0.502540118943272,0.607096271586613
"SGTA_SGTB",-0.225729732180714,0.0488312044392867,0.552225113363845,0.756753608042886,0.406902715110201,0.633947101474523
"SIN3A_SIN3B",0.0903012468241505,0.41502932379371,0.798811580256322,0.0132138581320179,0.70772622492179,0.0018738950859733
"SIX1_SIX2",0.57177011439833,0.194907998748275,0.179274848802098,0.37794341174503,0.0859680561507139,0.229307771745888
"SIX4_SIX5",-0.398389081633044,-0.28759064303095,0.0258311248911379,0.0282366915968013,0.00570248517333601,0.0056143129490716
"SLC9A3_SLC9A5",0.270151447604198,-0.112180337989636,0.26345435771772,0.538552144283204,0.142897027358588,0.395253181915451
"SLC9A3R1_SLC9A3R2",-0.22344386311347,-0.20574876729279,0.434520799852748,0.183358309485771,0.292896161509634,0.078882787907878
"SLC12A4_SLC12A5",0.359329814390925,0.0520286777055996,0.12283371348814,0.707918178341659,0.0508215510484555,0.573559226281312
"SLC24A1_SLC24A2",-0.257479892734212,-0.276195951669894,0.230259232129113,0.0373834071846147,0.11849597910738,0.00847138613101649
"SLC25A12_SLC25A13",0.238013302979397,-0.667291767037614,0.0443540472609164,0.000164411142282969,0.0123854137819226,4.64732173674161e-06
"SLC25A28_SLC25A37",-0.129785392422114,-0.80115509017896,0.754432429316781,0.000970002407362051,0.648214223982994,4.82164939332014e-05
"SLC25A33_SLC25A36",0.319696454483628,-0.491263396486747,0.0846064160319097,0.00015549493602924,0.0298101553562723,3.9921051925162e-06
"SLC29A1_SLC29A2",0.340298564164513,0.376899007572303,0.177782151958054,0.00188645019974696,0.0839526828690812,0.000124108565772826
"SLC35D1_SLC35D2",-0.274250487560355,-0.289744595922109,0.368003524655548,0.0579690084423902,0.22919517763635,0.0157576148479934
"SLC41A2_SLC41A3",0.173013932278579,-0.11951408365405,0.300623836336574,0.513758284369638,0.172726853333733,0.3642876723966
"SLC44A1_SLC44A3",0.994444429491863,0.21987149838421,0.00273218887112302,0.0598635868533318,0.000224285602656007,0.0168603513396922
"SLC52A2_SLC52A3",0.839648766882695,0.0763930113039297,0.00466214309366549,0.526121357105244,0.000555818371896657,0.376899802604634
"SLK_STK10",-0.429694809414018,0.291122996276456,0.120500393230743,0.0311502203908051,0.0491514761862241,0.00677197780844728
"SMAD6_SMAD7",-0.114224634445781,-0.269479533833284,0.846487676973652,0.19939820508405,0.778422147392437,0.0897874958565606
"SMARCD1_SMARCD2",0.379744311057182,-0.00524226611742508,0.0708181467141094,0.988408194711383,0.0232954429980623,0.98505724039984
"MIEF1_MIEF2",-0.342337135025419,-0.344582671367162,0.0998513956351408,0.00678821236597873,0.0363494115689328,0.000784018679696374
"SMTN_SMTNL2",0.425503839188353,-0.218681208992149,0.118634262741904,0.272868531115995,0.0480434075723793,0.14361501637684
"SMURF1_SMURF2",0.0694896688275415,0.125541913947959,0.748917967250621,0.395589045382206,0.638009734661372,0.244062247297209
"SNAP23_SNAP25",0.324091931561558,-0.0459711901927536,0.241433092360995,0.914964565345428,0.126717076253797,0.866808535590405
"SNX12_SNX3",0.112949566104069,-0.147025635036242,0.676349936452958,0.233246860417342,0.541202699238207,0.113213388389704
"SOCS4_SOCS5",0.269326689292299,0.0267492020139392,0.114934187090453,0.891462081625451,0.045368758062021,0.827478606733496
"SORBS1_SORBS2",0.14044287727487,-0.0117865077055146,0.339237646434736,0.940800648921367,0.206474296804374,0.903663781200787
"SOS1_SOS2",-0.283073345521904,0.133525234706598,0.199843154764607,0.291433615996862,0.0993372406724655,0.160203274290673
"SOX5_SOX6",0.0752926165195572,0.169629462369272,0.748682505735146,0.186373440981763,0.6337531737144,0.081197785690885
"SOX11_SOX12",0.681389335966438,-0.186033987713854,0.0385481143186321,0.403068376256818,0.0100315268256089,0.255748063297455
"SP1_SP3",0.41139608203698,-0.51336461010794,0.269789336423037,0.000115741706886993,0.149882964679465,2.70740834823375e-06
"SPARC_SPARCL1",-0.114399660694303,-0.129496918137346,0.527258325310918,0.339313504702085,0.383881061410581,0.19495644349111
"SPATA2_SPATA2L",-0.816975892027043,-0.109904777964654,0.083593519857119,0.669669048614071,0.0289644213540018,0.524111224489821
"SPATA6_SPATA6L",-0.179444315060095,0.295046775509521,0.389766471862746,0.0526752820668027,0.247307966064959,0.0137282434527003
"SPECC1_SPECC1L",-0.177656713579203,-0.290759468623072,0.174489282240038,0.128857543509688,0.0818875140337023,0.0482273847053802
"SPIRE1_SPIRE2",0.229557691976322,-0.384964645662227,0.231262352988857,0.0678143432953299,0.119350307902144,0.0206219055634921
"SPOP_SPOPL",-0.0769512697181619,0.097255628252379,0.552442583785073,0.403068376256818,0.407870621069388,0.255691417500257
"SPSB1_SPSB4",-0.125454979810017,-0.357087697998198,0.712487048673821,0.175774210776972,0.588114180377783,0.0742671738516738
"SPTLC2_SPTLC3",0.198770288803632,0.0114734944920802,0.280377591285773,0.940800648921367,0.158224781047234,0.903000986547619
"SREK1_SRSF11",1.11980699396641,0.0914564801319419,0.00185380201670824,0.621470606128098,0.000119502220373424,0.475188782171046
"SRSF1_SRSF9",-0.0598796969093667,-0.303695432906154,0.942868716518187,0.405657985543267,0.911533125266528,0.259763446882969
"SS18_SS18L1",-0.584648637909137,-0.400782113282045,0.042100442588998,0.058222654608411,0.0114483659671837,0.0160775133298048
"SSH1_SSH2",-0.171097036056396,-0.601663071314754,0.339237646434736,0.000631952243995942,0.206682029519675,2.67932968945648e-05
"ST8SIA2_ST8SIA4",0.751792949425523,0.324796687582763,0.0095102143960414,0.00208874032561981,0.00148770897715852,0.000156087974091185
"STAM_STAM2",-0.712442653450804,-0.585272875330042,2.41300875183584e-05,5.69324877275086e-07,1.76389528642971e-07,1.66469262361136e-09
"STAU1_STAU2",-0.521223416045618,-0.172762850077113,0.0174399406635271,0.140140579609755,0.00344209355201193,0.054641149411633
"STK3_STK4",-0.0469531474487709,0.1351363552614,0.827640871167268,0.319144696050378,0.751410790928178,0.180568709607451
"STK38_STK38L",1.17270670888113,-0.0570592133585255,0.0502600989517155,0.856474326555183,0.0149898540733187,0.773832066975297
"STOX1_STOX2",-0.526087017194725,-0.260240929752553,0.0255118797609514,0.0598635868533318,0.00559471047389285,0.0170331307323454
"STRADA_STRADB",0.751120155780504,-0.67517463564725,0.0193599141018777,0.00359466899899448,0.00393425154994297,0.000320577206050677
"STRIP1_STRIP2",0.254976736047509,-0.283506481985877,0.359245577714559,0.249144753049756,0.222690241156393,0.128579090389713
"STX1A_STX1B",0.243130422388646,-0.218591457229636,0.682078068556449,0.284925278185478,0.550448967606959,0.154959361820172
"STX10_STX6",-0.0376454353704298,0.196315660198666,0.934610149094694,0.0859938422769678,0.893712598963055,0.0278419537175132
"STX12_STX7",0.190553369791096,0.18401655649032,0.224236423510283,0.221481800381889,0.114413028954808,0.104264824156386
"SULF1_SULF2",-0.680876436671832,-0.125961776482716,0.0275677620161287,0.405657985543267,0.00656882109490424,0.259182114183785
"SUN1_SUN2",0.481289402910095,-0.346103517865107,0.26061069319172,0.191724040302408,0.13983059123006,0.0846500879697766
"SYCP2_SYCP2L",-0.302746612701937,-0.265916171942833,0.0744141065801644,0.00110800293900331,0.0246959096399084,6.31756061712413e-05
"SYDE1_SYDE2",0.889994234144999,-0.0204864917950779,0.00273535377796439,0.848832171875694,0.000231945203394641,0.752053809006009
"TAF4_TAF4B",0.851325851677605,-0.513826758173077,0.0208647349567323,0.0392242375198672,0.0043925757803647,0.00894587873260129
"TANC1_TANC2",0.375252872421475,0.0717826987508358,0.0842395512816178,0.612389236376006,0.0293832478360778,0.465755900386508
"TARS_TARSL2",0.450433355016754,-0.0228204421882413,0.0495456084126417,0.912099630911626,0.0145594551037149,0.861427429194313
"TBC1D1_TBC1D4",-0.904358082563171,0.0803537027704112,0.00294875006754276,0.471795850736794,0.000281360609439268,0.322807687346228
"TBC1D9_TBC1D9B",-0.0336219882226693,0.141644243923451,0.865550382556712,0.178079931410106,0.802279155761631,0.0760224268592848
"TBC1D10A_TBC1D10B",-0.497279605138631,-0.692881866157043,0.116074495018817,7.26092841942079e-05,0.0461582787209332,1.46635034315338e-06
"TBC1D15_TBC1D17",0.153678652136761,0.189300188848762,0.448613292989473,0.0110088859340007,0.307601804695998,0.00146463248537143
"TBX2_TBX3",-0.583597632565531,-0.328679472961634,0.00273218887112302,0.000803167589104185,0.000227682405926919,3.87493135094124e-05
"TCP11L1_TCP11L2",0.73688951552076,0.119434561625198,0.00417272966224069,0.348598216531871,0.000481938075024875,0.202953906120751
"TET1_TET2",0.978380453646873,0.0389268285428252,0.000966967998340205,0.881378192455283,4.35942606910706e-05,0.80535288053297
"THRA_THRB",0.213005515228974,0.293777405398838,0.676349936452958,0.395589045382206,0.53904652944107,0.243554241785536
"TIA1_TIAL1",0.649166940756191,-0.889809199077816,0.0452846570514304,0.00108461408070456,0.0127114826811033,5.9226755616436e-05
"TIAM1_TIAM2",-0.162234309021179,-0.0278080804549649,0.347842702717693,0.874759851604552,0.214096166438814,0.795581329251482
"TIMP3_TIMP4",0.816971610634977,0.551039526155068,0.00298486173595406,0.00155012315526324,0.000293017681290943,9.97155246075768e-05
"TJP2_TJP3",0.286415242459293,NA,0.143573785558669,NA,0.0625511521878411,NA
"TLK1_TLK2",0.395177872765144,-0.812952668624049,0.530416922017985,0.0297395925266158,0.388507131478086,0.00626096684770858
"TLN1_TLN2",0.478112092185123,-0.174769180074091,0.109956379612407,0.21627170798717,0.0425793454202585,0.100547373011579
"TSPAN6_TSPAN7",-0.000863330877693141,-0.135625315672615,0.995647890937445,0.190462222481386,0.995647890937445,0.0835360624918358
"TMC5_TMC6",0.0941594201004348,0.147876086459345,0.754432429316781,0.589930769318381,0.648547176079338,0.444173020758722
"TMC7_TMC8",-0.0642173202283285,0.040383883217905,0.845126385110574,0.783122521213569,0.77469918635136,0.665196176644859
"TMEM50A_TMEM50B",0.323758036251494,-0.125012505543103,0.561627400605899,0.644558501207838,0.418757272381591,0.499438604737067
"TMEM59_TMEM59L",-0.205680284328233,-0.143604909421513,0.320265574965233,0.441904731811098,0.189560498296171,0.294969437039544
"TMEM184A_TMEM184B",0.761471671752066,0.548736485669601,0.00578437364778783,0.00678821236597873,0.000769558482381129,0.00074406643410549
"TMUB1_TMUB2",-0.17423790436099,0.277888063643569,0.320265574965233,0.0176286120771337,0.189281623211394,0.0031173557560292
"TMX1_TMX4",1.26228287032731,0.0339485310042514,0.0313607685348499,0.882946591688178,0.00797773936412849,0.810658566637684
"TNK1_TNK2",-0.192677550802273,0.186788155394879,0.418911852539653,0.140140579609755,0.277437235673191,0.0541494226905653
"TNKS_TNKS2",-0.375288891155661,-0.63708943417717,0.223975674365319,0.00108461408070456,0.113625086264277,6.02563378169197e-05
"TNPO1_TNPO2",-0.817995796249523,-0.419273088674927,0.0148988153095431,0.13080148495876,0.00262911999747476,0.0491461719801188
"TOB1_TOB2",0.492378295637744,-0.105670376451856,0.0264548668407941,0.432269209434887,0.00614959623930741,0.28628355537135
"TOMM40_TOMM40L",0.0634590562283506,-0.366867402769213,0.748917967250621,0.0282492649012995,0.640521945674873,0.00569941309412183
"TOP1_TOP1MT",-0.434573883474363,0.0260547443466752,0.298294512996219,0.894981933333963,0.170952410956898,0.834793089864135
"TOP2A_TOP2B",0.947934086374929,0.174252417684635,0.00294875006754276,0.29514180106254,0.0002673239210599,0.163371284590787
"TOX_TOX2",-0.278074596990386,0.136926175678752,0.517492219484744,0.428242377332128,0.373744380738982,0.281738406139558
"TP53INP1_TP53INP2",0.537048226015343,0.00524801404359184,0.115569535413382,0.980230894840947,0.0457885147617345,0.963033861598123
"TPM1_TPM2",-0.173850753093995,-0.375488971762304,0.520883372228119,0.0156434607945685,0.377716597405186,0.00247002012545819
"TPST1_TPST2",1.11034971554009,-0.280903375865465,0.0296810520796127,0.183358309485771,0.00737686966890958,0.0795230828720304
"TRAF3_TRAF5",-0.254580564747982,-0.16122959377938,0.248660925859093,0.0500818299898609,0.131601250235368,0.0124966933341855
"TRAK1_TRAK2",0.227172597061843,0.0151489359024036,0.552661163455715,0.932300339372124,0.409179010964948,0.887320937033995
"TRIM35_TRIM72",-0.317706482162845,-0.264117720938738,0.2666432060074,0.0879389004466014,0.146617338050897,0.0286701385958949
"TSPAN4_TSPAN9",-0.676617727808967,-0.48197439370694,0.119927283560449,0.0133694541652279,0.0487423754821707,0.00193505257654614
"TSPAN13_TSPAN31",1.06821463821492,-0.023247875913301,0.0165373633454095,0.896077078007624,0.00311888870110792,0.839143430807429
"TTC7A_TTC7B",0.458352839727576,-0.0555544538895981,0.118421161518891,0.768400122282389,0.0477839774549911,0.64707378718517
"TTC39A_TTC39B",-0.374915287530275,-0.350151171663812,0.0495456084126417,7.26092841942079e-05,0.0144910187882582,1.48615493964753e-06
"TTYH2_TTYH3",1.05979257720843,0.169558847561988,0.0030475128538425,0.336540294451223,0.000324695184119031,0.192007771504244
"TWF1_TWF2",2.3942341766912,1.30557875880899,0.0585552640818789,0.022472673182656,0.018234314692164,0.00430397688147359
"TXNRD1_TXNRD3",-0.0741798677842969,-0.018331254847316,0.697792462434885,0.948353320030383,0.568756094148462,0.91646424640363
"UAP1_UAP1L1",0.551425366194712,-0.476465813130869,0.0120162307609171,0.000203258326480675,0.00200270512681952,6.83470980856072e-06
"UBA1_UBA7",0.434121882313309,0.1201034637828,0.162157968508015,0.506047849478173,0.0737297195994044,0.354842727648626
"UBE2Q1_UBE2Q2",-0.390563094061113,-0.0525007257790392,0.236173027786107,0.874759851604552,0.122920464754173,0.796747642616426
