gene_pair,SL_score,standard_error,Gene 1,Gene 2
CCNB1|NAV1,-0.0685437621897136,0.006182934337912138,CCNB1,NAV1
CCNB1|PLEKHO1,-0.0706133067025922,0.006253903192478314,CCNB1,PLEKHO1
CCND1|EXO1,-0.14626316220219382,0.005786848481052292,CCND1,EXO1
CCND1|KIF22,-0.12790887626695338,0.007482434811386013,CCND1,KIF22
CCND1|MCM7,-0.13406279256377698,0.005397032230915244,CCND1,MCM7
CCNE1|CCNE2,-0.03251025093126291,0.005594343426912174,CCNE1,CCNE2
CCNI|CCNI2,-0.06955495071700499,0.010401972533902607,CCNI,CCNI2
CCNL1|CCNL2,-0.044117057791424365,0.009747038176133158,CCNL1,CCNL2
CCNT1|CCNT2,-0.08299360046249792,0.009692195373456915,CCNT1,CCNT2
CCT6A|CCT6B,-0.01446270242760189,0.00285696111536815,CCT6A,CCT6B
CD2AP|SH3KBP1,-0.02900944261494362,0.007140912372574672,CD2AP,SH3KBP1
CD320|SMC4,-0.04970761659371523,0.006091636626092919,CD320,SMC4
CD44|EXO1,-0.07219537766709756,0.007292521749974673,CD44,EXO1
CD44|MCM2,-0.06299437293916016,0.005207267770274018,CD44,MCM2
CD44|NCAPH,-0.06034848318564663,0.005187531577540528,CD44,NCAPH
CD59|EGFR,-0.04405587392818431,0.0050052771662364,CD59,EGFR
CD9|NCAPH,-0.03067850557635743,0.006025330994675567,CD9,NCAPH
CDC14A|CDC14B,-0.03223312821305604,0.0070189504818688134,CDC14A,CDC14B
CDC16|KRAS,-0.0627981849656433,0.011015305303537785,CDC16,KRAS
CDC25C|CDC42EP3,-0.038627620753278136,0.004650944225286372,CDC25C,CDC42EP3
CDC25C|CDK14,-0.023074928875406374,0.004089605893857548,CDC25C,CDK14
CDC25C|CSRP1,-0.034647512760994946,0.0051905206551008005,CDC25C,CSRP1
CDC25C|CYBRD1,-0.024643493813829062,0.0044345352992422,CDC25C,CYBRD1
CDC25C|DBNDD2,-0.04184537847352827,0.007549344560080965,CDC25C,DBNDD2
CDC25C|EPAS1,-0.033356632229479356,0.00445462720814087,CDC25C,EPAS1
CDC25C|GRB10,-0.030264793114509626,0.004605518145715188,CDC25C,GRB10
CDC25C|LIX1L,-0.03417065321448859,0.005617979220390031,CDC25C,LIX1L
