gene_pair,A549_SL_score,A549_standard_error,HT29_SL_score,HT29_standard_error,OVCAR8_SL_score,OVCAR8_standard_error
LPIN1|LPIN2,4.701753878461674e-06,0.0038455659553721312,-6.928969051791152e-06,0.002051509864975072,5.629878265909895e-06,0.0028250941752020705
LRBA|NBEA,2.6179955036555642e-05,0.0028198108190178634,-0.00011763948248866285,0.00496023736673293,4.084769068837196e-05,0.002745985745716959
LSM14A|LSM14B,3.5616641725232256e-06,0.002202728015347212,3.0381201703338296e-05,0.002291367948927843,-3.688884105373935e-06,0.001080836148083707
MAFG|MAFK,1.000264921169336e-07,0.0,-4.252838559093419e-08,0.0,3.949432558769672e-09,0.0
MAP2K1|MAP2K2,0.00013635038554507154,0.007894094188091108,-1.0531646087996727e-06,0.0038702572658601796,-1.773225790055455e-05,0.0065235358019667365
MAP3K10|MAP3K11,0.0017221608291234122,0.00548643645550865,-0.0010798162474976061,0.0045840733208237765,0.004727273207607176,0.004658375099189377
MAP3K10|MAP3K9,-0.0015337034151184077,0.002560102379051335,0.0010788900151504448,0.002531727473457454,-0.0046824419773079246,0.002414911982997469
MAP3K2|MAP3K3,-6.637263578774933e-05,0.0018845592709941343,-3.3536801955255965e-05,0.0020501166365968202,1.4163416245352137e-05,0.0009034018766967901
MAPK11|MAPK12,-2.7253894161751045e-05,0.0016376017721894177,-1.037855066624016e-06,0.0012748448796505764,-1.0338665757719183e-05,0.0020674745885638245
MAPK1|MAPK3,2.8453335813012472e-05,0.00340440530681656,4.43859219223735e-05,0.004882931406405749,2.013240245682699e-05,0.002778885315194784
